query,Post ID,Post Content,nickname,link
污染; 2017-12-19; 2017-12-22; 31; 40,99,#圣诞老人边伯贤# #边伯贤# 晚上好！我的王子【边伯贤壁纸无水印】【边伯贤图片】【伯贤 solo】【伯贤ins】【伯贤 美手】			...展开全文c,草莓粉贤,//weibo.com/5261308595/FASiB0qBM?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,100,		yunruihuhu九种生活方式影响寿命：1、房间视野开阔：增寿2年；2、生活乱七八糟：减寿1年；3、养宠物：增寿2年；4、和谐性生活：增寿4年；5、噪音污染：减寿1年；6、做女人：增寿7年；7、结婚：增寿7年；8、离婚：减寿3年；9、不良姿势：减寿2年。 ​		,透彻EudoraCarr,//weibo.com/6331847492/FASir1cOY?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,101,#陕西身边事# 【脏源神木金泰镁化公司造污制霾肆无忌惮】网友@麻毛雄 微博称→_→有网友今天黎明时分微信向麻毛雄留言说店红路赵仓峁山上火光冲天深黑色污浊气体把周围一方天空糟蹋的不成样子。网友说最近数天来他每天早上六点多七点送妻子去上班都能看见赵仓峁山上有烟囱向天空喷出数米火焰和大量浓 ​			...展开全文c,真话受阻,//weibo.com/5940699016/FASiq5AvT?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,102,#四川气象爱好者# 【速报】22点大石西路站AQI达到了307， 属严重污染级别，也是在这次污染过程中首个达到严重污染级别的成都国控站 ​		,四川气象爱好者,//weibo.com/3752807501/FASigEwqg?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,103,		【苏梅岛】苏梅岛是泰国第三大岛，相比人们熟知的普吉岛来说，这里没那么商业，充满着浓郁的原始气息。抛开生活的压力，远离污染的空气，来苏梅岛享受蓝天白云，享受一望无际的大海吧！ ​		,棉古蜓03,//weibo.com/6154216670/FASicel2L?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,104,		【真品.精品】野生天然宁夏蜜，采集枸杞花酿造，营养价值丰富，口感天然，无污染添加，润肠通便，提精益肾，补气通元，美容焕肤！野蜂蜜味道浓！原价69.9，券后44.9领券地址→网页链接 ​		,撒优惠券的小仙女,//weibo.com/6142562279/FASi9gAMT?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,105,		环境曝光：23.中国新闻网--男子将有毒废水排入长江 因涉嫌污染环境罪被逮捕网页链接24.法制日报--破坏生态环境案破获 嫌疑人盗挖湿地形成非法产业链网页链接 ​		,绿家园江河信息,//weibo.com/1236059411/FASi82Mdn?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,106,		我希望暴漫和你都好好的，不受外界污染，不变初心。//@王尼玛:欢迎围观暴走家族最新艺人		,中二的僵尸二小姐,//weibo.com/6440190711/FAQdjrZka?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,107,	  大家好，我是任剑，我是暴走的几个联合创始人之一，由于编剧水平最差所以只好当了CEO。这是我的第一篇长图文：如何看待「暴走漫画王尼玛称被监控，创始人回应系公司网管滋事」 ​	,NA,//weibo.com/1691627793/FASi4u46O?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,108,		//@混乱博物馆:关注 @混乱博物馆 ，转发下面这条微博，我们将抽出5位幸运观众，分别送出由污染空气制成的「AIR-INK 空气墨水」一瓶，|12月24日晚... @微博抽奖平台 开奖。		,耗子_野蛮生长,//weibo.com/6174606644/FARH7y22y?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,109,	  【为什么我们看不见空气？】因为空气干净。混乱博物馆... ​	,NA,//weibo.com/3516558675/FASi1ePKf?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,110,		地方信息：14.中国新闻网--呼和浩特污水投放点上安装二维码 扫一扫可直接投诉网页链接15.济南晚报--济南发布新版重污染天气应急预案 八大变化先睹为快|济南发布新... ​		,绿家园江河信息,//weibo.com/1236059411/FAShRwcuq?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,111,		12月22日 22时【市区】空气质量指数185四级，首要污染物PM2.5，空气质量中度污染，儿童、老年人及心脏病、呼吸系统疾病患者避免长时间、高强度的户外锻炼，一般人群适量减少户外运动。详情见网站【|青岛市环境...】 ​		,青岛环境监测,//weibo.com/1166572170/FAShQjTK9?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,112,		我想看到空气，可以满足我这个愿望吗//@混乱博物馆:关注 @混乱博物馆 ，转发下面这条微博，我们将抽出5位幸运观众，分别送出由污染空气制成的「AIR-INK 空气墨水」一瓶，|12月24日晚... @微博抽奖平台 开奖。		,一只认真端详我的猫,//weibo.com/6174606644/FARH7y22y?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,113,	  【为什么我们看不见空气？】因为空气干净。混乱博物馆... ​	,NA,//weibo.com/6178997699/FAShIkm1l?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,114,		信阳，12月22日，周五，空气质量指数：133，空气质量：轻度污染。 ​		,信阳天气通,//weibo.com/5111804255/FAShGyP1B?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,115,		新乡，12月22日，周五，空气质量指数：190，空气质量：中度污染。 ​		,新乡天气通,//weibo.com/5111796673/FAShEbHGD?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,116,		泰国就这样卖卖大米 搞搞观光旅游业挺好的，发展工业竞争激烈且污染环境，金山银山不如绿水青山,道口烧鸡达人,//weibo.com/3922930064/FAQCo40jz?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,117,"	  泰国面面观： 我在泰国满打满算也一年了,如果加上很久以前在这里居住的时间来累计,也就有不到两年. 很久以前的感觉和现在的感觉并不是特别一致. 比如对泰国先进的看法,它比中国迈入发展中的上一...文字版>> 网页链接 （新浪长微博>> 网页链接） ​	",NA,//weibo.com/5287106691/FAShBAEhF?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,118,		环境资讯：3.中国新闻网--中国北方部分城市出现重度污染网页链接4.澎湃新闻--京津冀11月PM2.5降四成，专家：大气十条以来最大降幅|京津冀11月... ​		,绿家园江河信息,//weibo.com/1236059411/FAShmaOwf?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,119,		【武山温泉】武山温泉是古宁远八景之一，历史悠久。它三面群山环绕，安静幽雅，空气洁净、无噪音污染，年温差小，每逢春、夏、秋季，鸟语花香，气候宜人，是集疗养、休闲、娱乐为一体的旅游胜地。 ​		,舱我是女王_请叫我陛下,//weibo.com/3136821465/FAShlync6?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,120,		海尔空气净化器【原价】1399.0元【券后价】799.0元----------推荐理由：智能净化，手机WIFI控制，除醛吸霾净化二手烟内置驱蚊，有效过滤空气中99.8%微型污染物，如颗粒物PM2.5、甲醛、二手烟、苯等有害物质。----------优惠下单地址：网页链接			...展开全文c,大家跟我来嗨淘,//weibo.com/5627902787/FAShkaoTd?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,121,		我正在看【中央第五环保督察组: 成都、德阳大气污染防治力度不够】，分享给你，一起看吧！ ——所以，周一就升橙色了？ 网页链接 ​		,im_wong,//weibo.com/1043325637/FAShinMdI?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,122,		【白开水也有保质期】很多家庭会在夏天准备个大玻璃杯凉白开水，认为这样卫生、方便。但夏季天热，空气湿度高，细菌繁殖快，凉白开放置时间不宜过长。无论常温或冷藏条件下，都不要超过2天，最好当天喝完。敞口放置时，要放在周围环境干净的地方，以免被污染。此外，切忌把放凉的水重新加热饮用。 ​		,东提笔为风雅i,//weibo.com/282662605/FAShaltLA?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,123,		水污染就在我们身边，但健康饮水却掌握在我们自己的手中。|12月23日12... ，关注千聊直播间，参与直播互动，还有机会获赠水质监测器，更多惊喜，我们不见不散~ ​		,最美时光zsx,//weibo.com/5571379351/FASh5EfTk?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,124,		//@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,垢混成熔铸,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,125,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6380602948/FASh3A0iz?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,126,		//@混乱博物馆:关注 @混乱博物馆 ，转发下面这条微博，我们将抽出5位幸运观众，分别送出由污染空气制成的「AIR-INK 空气墨水」一瓶，|12月24日晚... @微博抽奖平台 开奖。		,我叫董祥不是翔,//weibo.com/6174606644/FARH7y22y?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,127,	  【为什么我们看不见空气？】因为空气干净。混乱博物馆... ​	,NA,//weibo.com/3276206685/FASgXkon0?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,128,		给大家介绍一款卡通汽车尾气监督仪，它可以通过不同颜色显示出尾气的污染程度。它还能与iPhone手机上的应用程序沟通，让坐在车内的驾驶员也能看到污染水平，知晓汽车每分钟的尾气碳排放量和整个旅程中汽车对环境造成的影响。是个非常环保的设计，如果您也是个环保人士，千万不要错过哦！ ​			...展开全文c,吴浩Leo,//weibo.com/1769098230/FASgWw8Jf?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,129,		//@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,养车内特农行,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,130,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6384783581/FASgPmRvt?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,131,		究竟是公交部分免费还是全部免费，内容里面又没说清楚 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,单刷腾讯_convey,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,132,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6367454460/FASgLxTll?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,133,		究竟是公交部分免费还是全部免费，内容里面又没说清楚 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,庙里_F胸卡掉包,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,134,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6392061358/FASgKpnxL?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,135,		【挑选含丰富水质的防晒品】有痘痘之后，每天用有隔离功效的产品可防止空气中细菌对痘痘的污染，可选择有一定消炎功效的、轻盈的每日隔离系列产品。另外，长痘痘时要避免给肌肤造成过重的负担，很多人现在都开始用防晒产品了，痘痘肌肤最好选择水质的防晒产品，或者是质地轻盈的化学防晒产品。 ​		,低调登场n,//weibo.com/2028659277/FASgCmGTM?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,136,		【由污染空气制成的】诶//@混乱博物馆:关注 @混乱博物馆 ，转发下面这条微博，我们将抽出5位幸运观众，分别送出由污染空气制成的「AIR-INK 空气墨水」一瓶，|12月24日晚... @微博抽奖平台 开奖。		,胡邶风,//weibo.com/6174606644/FARH7y22y?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,137,	  【为什么我们看不见空气？】因为空气干净。混乱博物馆... ​	,NA,//weibo.com/6360876210/FASgBf6iE?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,138,#圣诞老人边伯贤#  #边伯贤# 边伯贤今日份的songji songji babesexy man！@baekhyunee7 cr.mybrightlight56【baekhyunee7】【边伯贤壁纸无水印】【边伯贤图片】【伯贤 solo】【边伯贤腹肌】【伯贤ins】			...展开全文c,Lollybaek,//weibo.com/3968141799/FASgBdItR?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,139,		//@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,赖以水里闭卷,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,140,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6380814419/FASgz9qFY?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,141,		能不能把范围说清楚点儿 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,真假决策,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,142,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6395582239/FASgywQrl?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,143,		//@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,销毁请按软盘,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,144,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6374988048/FASguFW01?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,145,		发布了头条文章：《成都24日将启动重污染天气橙色预警》 |成都24日将... ​		,pkacc074_qa,//weibo.com/6413724388/FASguoiow?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,146,		发布了头条文章：《印度治理空气污染搬出“抗雾霾大炮” 台媒：如大型吹风机》 |印度治理空... ​		,pkacc071_ip,//weibo.com/6413724382/FASgm9ijc?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,147,		//@混乱博物馆:关注 @混乱博物馆 ，转发下面这条微博，我们将抽出5位幸运观众，分别送出由污染空气制成的「AIR-INK 空气墨水」一瓶，|12月24日晚... @微博抽奖平台 开奖。		,刚才走神你说啥,//weibo.com/6174606644/FARH7y22y?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,148,	  【为什么我们看不见空气？】因为空气干净。混乱博物馆... ​	,NA,//weibo.com/2414551987/FASgk6Cdc?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,149,		明天去成都空气这么差 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,拖拽却步无故,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,150,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6392065308/FASgiyhiJ?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,151,		有舍必有得，又要搞经济又要搞环境，领导班子也难啊！ //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,斩首误伤爱看,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,152,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6387950540/FASghFIpP?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,153,		//@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,学刊理想q简单,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,154,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6376780580/FASggebcF?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,155,		每次都说几时起，从不告知何时结束，现在限号日绕城都不敢进，生怕没跟上政策 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,去到天纵河山,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,156,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6203239675/FASgfCv5t?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,157,		//@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,销毁请按软盘,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,158,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6374988048/FASgfCu4P?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,159,		发表了博文《江苏省沭阳县市场监管局开展小锅炉整治升级行动龙庙镇改造已完成95》　　为加快推进高污染燃料小锅炉整治工作，近日，江苏省沭阳县市场监管局联合相关部门一起开展了小锅炉整治升级行动，内蒙燃气锅炉|江苏省沭阳... ​		,芳04282016,//weibo.com/6031195320/FASgf3dwm?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,160,		明天去成都空气这么差 //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,面上扯谈怯场,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,161,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6339118239/FASgdfem3?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,162,		24日起成都启动重污染天橙色预警，限行扩至绕城内，坐地铁打八折！ //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,生男师叔Oa白族,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,163,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6392066728/FASgdfyDn?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,164,		//@成都生活播报: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,粤3g审理老鸨,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,165,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6376781192/FASga46Nw?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,166,		全办公室都呼吸道感染…早上坐个公交一车的人都在咳…这天气哦… //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,萌蛋陛下的故事,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,167,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6269788895/FASga32FV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,168, 隔离污染，修饰瑕疵，官方旗舰店正品保障，历史最低价，送卸妆水~韩束红润#气垫#CC霜 ¥ 59券后下单：网页链接还有一万个领券商品，戳：网页链接٩( 'ω' )و|杭州·浙江... ​		,直播优惠卷,//weibo.com/6012457163/FASg8z7hN?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,169,		一个人过什么节都是一样的。哦，天气不一样，今天是重度污染 ​		,哼哼哈兮祝小福,//weibo.com/5609734450/FASg8dMOo?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,170,		怪不得医院里看病的，排成长龙！ //@耍耍成都: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,买醉scramble,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,171,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6272442291/FASg7oaTY?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,172,		【最强排毒食物。吃了皮肤瞬间变好】 环境污染、电脑辐射、不良饮食习惯等都有可能导致人体产生各种生理垃圾，毒素长期在体内堆积，则会引发记忆力减退、面色灰黄、便秘、痔疮等系统疾病。因此，如何排毒成为不少女性关注的健康话题。其实在我们常吃的蔬菜中，就有不少具有解毒功效。 ​		,苍白伶仃思玄孤,//weibo.com/6108262824/FASg6vYuL?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,173,		//@混乱博物馆:关注 @混乱博物馆 ，转发下面这条微博，我们将抽出5位幸运观众，分别送出由污染空气制成的「AIR-INK 空气墨水」一瓶，|12月24日晚... @微博抽奖平台 开奖。		,Niko_Invidia,//weibo.com/6174606644/FARH7y22y?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,174,	  【为什么我们看不见空气？】因为空气干净。混乱博物馆... ​	,NA,//weibo.com/1934242977/FASg5zWdr?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,175,		【火奴鲁鲁，美国夏威夷】这里地理位置优越，周边的岛屿没有被人为开采、破坏，空气因此也非常新鲜。由于太平洋季风的存在，城市的工业交通、旅游酒店业等排放的污染物都会被带离这座美丽的城市。降水也是大自然的一种作为保护这里的一种馈赠，空气中弥漫着清新的味道。 ​		,锐环保木木,//weibo.com/283239379/FASg5hdiq?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,176,		明天去成都空气这么差 //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,飞快印像新址,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,177,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6374989328/FASg5grdY?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,178,		空气质量真的不好我嗓子疼 //@每日成都事: 24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折！		,聘礼莱茵大赦,//weibo.com/2885896690/FASbI3ruV?refer_flag=1001030103_
污染; 2017-12-19; 2017-12-22; 31; 40,179,#成都身边事# 【24日起成都启动重污染天橙色预警 工作日限行扩至绕城内 坐地铁打八折】记者刚刚从成都市重污染天气应急指挥部获悉的消息：根据12月22日天气潜势预报，12月24日起我市PM2.5浓度大于115微克每立方米将持续72小时及以上，且PM2.5浓度大于150微克每立方米将持续24小时及以上，按照《 ​		...展开全文c,NA,//weibo.com/6203494772/FASg5graW?refer_flag=1001030103_
