query,Post ID,Post Content,nickname,link
示威; 2018-02-18; 1; 25,1,		大年初三 童童老师舞蹈教学（一）学生不乖 拿教鞭示威你们不是在上幼儿园了@$&@@“!.?’$@“”$@“@&.@.&”.&% http://t.cn/RRrTnu8 ​		,大颠怡咯隆咚呛呛呲er,//weibo.com/5065210356/G3J6q4mFx?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,2,		错了，挂旗上浮是是示威，要是扯旗跑深海才是怂了~		,神秘核倭专家,//weibo.com/1989534434/FEuU5efAl?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,3,	  【日防相:钓岛潜航是解放军商级核潜艇】1月15日日媒报道，日本防卫相小野寺五典今天在防卫省向媒体表示，11日在钓鱼岛（日本称尖阁诸岛）邻接海域潜水航行的中国海军潜艇，是一艘「商」级攻击型核动力潜艇。他还指出，商级核潜艇拥有可搭载远程巡航导弹的能力。小野寺强调称：「这是单方面加剧紧张的 ​		...展开全文c,NA,//weibo.com/6111149467/G3J21kNJ0?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,4,		哈哈哈哈哈哈哈哈//@森尼森昏尼:dbq最后三张珍的像调戏良家妇女还示威的那种//@一个不愿意透露姓名的女儿奴:MD好想看老毕家暴砍妹（//@还在搞事:小红真的不是人//@和我形婚:草泥马啊真的有些慎得慌啊 http://t.cn/RRBdjZM,玺子哥的小仙女吖-,//weibo.com/6448157157/G3Gr4vqua?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,5,	  2018《不要和陌生人说话》 ​	,NA,//weibo.com/6322060740/G3IZlcFOS?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,6,		dbq最后三张珍的像调戏良家妇女还示威的那种//@一个不愿意透露姓名的女儿奴:MD好想看老毕家暴砍妹（//@还在搞事:小红真的不是人//@和我形婚:草泥马啊真的有些慎得慌啊 http://t.cn/RRBdjZM,森尼森昏尼,//weibo.com/6448157157/G3Gr4vqua?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,7,	  2018《不要和陌生人说话》 ​	,NA,//weibo.com/5023513199/G3IYsfH0G?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,8,		每段恋爱都有个朝鲜式兄弟 一个别扭过不去就掏出怀中的核任性示威 你不屈服它就随心情任意空投 ​		,ONENESS丶MIoo,//weibo.com/2743235514/G3IX36lJX?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,9,		扬水示威！,鹏越凤翔,//weibo.com/6014403348/G3IOm6Lic?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,10,#土耳其入侵叙利亚# 中东大旱，土耳其在幼发拉底河与底格里斯河上游截水断流，对下游的叙利亚和伊拉克是雪上加霜几天前的暴雨才让接近干枯的底格里斯河重新流畅 ​	,NA,//weibo.com/1502545170/G3ITM6cIy?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,11,		强的巾帼，大有示威挑衅的味道，确令人疑惑。” 在座VGV566者都是久经场面的老江湖，思虑周? ​		,克拉克诱人珍,//weibo.com/6437840013/G3IOVihPe?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,12,		星島標題：八大校長籲政府與學生對話 近千示威者夜圍特首辦 ​		,JYLYY小超人,//weibo.com/6443376279/G3IKrvTyD?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,13,		反动派示威要厉害要风头要反动成功。 ​		,谋将模式之不败君王,//weibo.com/6027481610/G3IDNhvAT?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,14,		一群人冲到华盛顿大学图书馆抗议示威，却被一名亚裔小哥一句话喝止，顿时鸦雀无声 http://t.cn/RRrK0ic ​		,一朵村花,//weibo.com/6405076827/G3IDv0ZZH?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,15,		霸气！中国齐射10枚东风导弹“向美国示威” 西瓜视频 http://t.cn/RRrKUgm ​		,林海青松5870036440,//weibo.com/5870036440/G3ICttlp6?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,16,		在我们的身上 或多或少都有着做戏成分 可是我们为之深深沉迷 我们是演员的同时又是观众 我们在动容别人的同时也让自己痛哭流涕 我们沉溺于这种自恋之中 一旦被质疑 那必然是你的薄浅 而不是我的演技不好 连理解都不需你理解 那样怎能体现出我的与众不同 我们固步自封 戴着镣铐舞蹈 隔着铁栅栏彼此示威 ​			...展开全文c,thought-分裂人格,//weibo.com/5654180507/G3ICm3Ao9?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,17,		发布了头条文章：《埃塞俄比亚多地示威抗议 全国紧急状态持续六个月》 http://t.cn/RRrSXBv ​		,pkacc125_az,//weibo.com/6404774870/G3IxJppFZ?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,18,		　　3.【7名前港警穿囚衣分送三间监狱服刑】香港7名前警员因在2014年“占中”清场期间殴打非法集会示威者曾健超，17日被判全部入狱2年，不可缓刑，近日，七人在惩教署人员押解下，身穿囚衣登上囚车，前往所分配的监狱。　　http://t.cn/RT1BbQn ​		,蜡黄oxpk_77,//weibo.com/6448988272/G3IrydxYh?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,19,		【电影#法外之徒#】影片以1962年，法国政府被迫承认阿尔及利亚独立的这段历史为背景，讲述三兄弟因参与独立运动而各奔东西的故事。在戛纳电影节上映时有超过千名示威者手拿标语在影院外抗议，他们指责政府允许这样一部反法的影片在法国公映。 ​		,XXOO我们最爱看电影,//weibo.com/5045120885/G3IfLpgh9?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,20,#中国赞##公益资讯#目前，印尼境内的苏门答腊虎只留存不到400只。近日，印尼雅加达，“绿色和平”组织的成员身着老虎装抱树参加抗议示威，呼吁政府加大措施保护苏门答腊虎。想问问大家对此事有何看法t.cn/zOllWcd ​		,行人道没行人,//weibo.com/2478576174/G3IbN1GXZ?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,21,		欢迎公子大驾光临，请登楼！NTX833” 梁定都一脸得意之色的别头，向众人示威和邀功，待要作? ​		,布满老窝倩,//weibo.com/6433355051/G3I9aezbJ?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,22,		日常示威中 http://t.cn/RRrcHZX ​		,宝贝格格呀,//weibo.com/6490035834/G3I55flhx?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,23,		日常示威中 http://t.cn/RRrcXcp ​		,宝贝格格呀,//weibo.com/6490035834/G3I4nw8CJ?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,24,		【有毒！《前夫大人请滚开》这部漫画超级好看】简介：她因父母之命和他结为夫妻。结婚半年，他没碰过她。小三示威，旧情人回归，一连串的麻烦摩擦在两人之间产生。在误会越来越大的时候她签下离婚协议书离开。再见面，她成为珠宝设计师，他霸气宣言，“你是我的。”【周六更】...http://t.cn/RaOwjcH ​		,蓿晓禾,//weibo.com/6128668622/G3HMInEkv?refer_flag=1001030103_
示威; 2018-02-18; 1; 25,25,		【有毒！《前夫大人请滚开》这部漫画超级好看】简介：她因父母之命和他结为夫妻。结婚半年，他没碰过她。小三示威，旧情人回归，一连串的麻烦摩擦在两人之间产生。在误会越来越大的时候她签下离婚协议书离开。再见面，她成为珠宝设计师，他霸气宣言，“你是我的。”【周六更】...http://t.cn/RaOwjcH ​		,蓿晓禾,//weibo.com/6128668622/G3HMB3n1W?refer_flag=1001030103_
