query,Post ID,Post Content,nickname,link
集体行动; 2018-02-22; 1; 25,1,		【雄安新区启动全域历史遗存调查登记】记者21日从河北雄安新区管委会了解到，雄安新区在全域组织开展“记得住乡愁专项行动计划”，把与老百姓生产和日常生活密切相关，能够承载集体记忆的物质载体和非物质文化记忆|雄安新区启... ​		,60条历史典故,//weibo.com/6115398138/G4gIbiJPb?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,2,		《红海行动》成为继《捉妖记2》、《唐人街探案2》后第三部春节档票房突破10亿元的电影，目前春节档总票房已达50亿元，预计同比增长近七成。其中大年初一票房12.65亿元，为全球单日票房冠军。率先开市的香港股市已经做出表率，影视板块集体造好，IMAX CHINA（01970HK）、阿里影业（01060HK）、橙天嘉禾 ​			...展开全文c,财经白米饭,//weibo.com/1661122890/G4gDJyqic?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,3,#红海行动[电影]# 燃到爆的电影，和《战狼2》不一样的是强调的是集体的协同作战，一个团队，充分发挥每个人的特点，围绕一个目标，层层推进，抓住观众的每一秒神经线，刺激、紧张、热血。上映时间上应该提前到情人节，毕竟，一半的公司在情人节那天就已经放年假了，这两天能带来很多观影人，而且也会避 ​			...展开全文c,安振博,//weibo.com/1063057195/G4gq01COX?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,4,		《红海行动》好燃好燃，和战狼不同的是讲的是集体主义，特别真实：也会难过，也会受伤，也会怀疑自己，也会想到放弃，也会成长…血腥场面不少，所以很多镜头捂脸不敢看。特别幸运的是电影院没有提供3D眼镜，后排有个小哥哥把他多的眼镜借给我啦，3D也蛮真实的，好几次觉得子弹要打中我了。 ​		,frayaaaaaa,//weibo.com/2101053007/G4go6nBaG?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,5,		【雄安新区启动全域历史遗存调查登记】据新华社电 记者21日从河北雄安新区管委会了解到，雄安新区在全域组织开展“记得住乡愁专项行动计划”，把与老百姓生产和日常生活密切相关，能够承载集体记忆的物质载体和非|雄安新区启... ​		,上海大茶壶里说故事,//weibo.com/6077839127/G4ggGhjDB?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,6,		都写呀//@食品界姜昆:当然按国家规定走啊，今天上班的主要任务就是上午集体观看《红海行动》，下午结合自己的工作写不少于1000字的观后感。//@姜姜好:那么老板，今天#姜姜好#到底开不开工？,鄱阳之声,//weibo.com/3141880141/G4fR1Efur?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,7,	  神马？初七啦？又要工作啦？你有节后综合症么？。。。 ​	,NA,//weibo.com/1654061522/G4g8FxzcB?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,8,		当然按国家规定走啊，今天上班的主要任务就是上午集体观看《红海行动》，下午结合自己的工作写不少于1000字的观后感。//@姜姜好:那么老板，今天#姜姜好#到底开不开工？,食品界姜昆,//weibo.com/3141880141/G4fR1Efur?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,9,	  神马？初七啦？又要工作啦？你有节后综合症么？。。。 ​	,NA,//weibo.com/3141880141/G4fWhl5Zv?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,10,		昨晚半夜看了红海行动，从头打到尾，很燃，很好看；首先，相比较于 战狼 的个人英雄主义，红海行动 更强调集体合作，光这一点，我觉得它比战狼更出色；其次，情节总线很简单：解救人质，但是每个情节分支都很令人感动和写实；最后，里面的男儿都好man对杜江有了新的认识，大爱送给你 ​			...展开全文c,就不告诉你我是人是鬼,//weibo.com/5453592467/G4fWgog2i?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,11,		财经早餐：新华社：雄安新区在全域组织开展“记得住乡愁专项行动计划”，把与老百姓生产和日常生活密切相关，能够承载集体记忆的物质载体和非物质文化记忆列为普查和保护对象，分门别类建档“存根”。截至目前，共登记不可移动类遗存592处，可移动类遗存345件（套）。 ​		,叶青,//weibo.com/1700709963/G4fSXlxTB?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,12,"		这是来砸场子的呀,还是集体行动",U友米噶,//weibo.com/2711896813/G3OwLxmJZ?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,13,#北京身边事# 北京龙潭庙会上的一群狠角色，求摊主的心理阴影面积。。。 ​	,NA,//weibo.com/2902730924/G4f548XZD?refer_flag=1001030103_
集体行动; 2018-02-22; 1; 25,14,		力量从团结来，智慧从劳动来，行动从思想来，荣誉从集体来。 ​		,大辈_1966,//weibo.com/3158858630/G4e8Qp183?refer_flag=1001030103_
