query,Post ID,Post Content,nickname,link
集体行动; 2018-02-19; 1; 10,1,		看过《红海行动》，我评： 热血大片，集体英雄主义的赞歌，感受祖国强大。场面十分宏大而血腥，断肢残尸漫天飞。时长近两个半小时而不觉长。 http://t.cn/R0UbDyZ 来自@淘票票 ​		,庐山飞虎,//weibo.com/1167184397/G3SVLkRcX?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,2,		如果非要拿红海行动和战狼比的话，我觉得红海更贴近现实，个人英雄主义的扩大化远不如集体作战彰显每个人的脾性来的实在。而且相比战狼中的“战神附体刀枪不入，小打小伤几秒复原”感，红海中会有人受伤甚至牺牲，它告诉我们的是在危难关头拯救我们的不一定是美国大片中的英雄式人物，更会是我们身边的 ​			...展开全文c,甜瓜小札,//weibo.com/5930510191/G3SVppN33?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,3,http://t.cn/R6cDVzi，怎么说，还好大年初一看的是唐人街探案2，红海行动看完后整个人好累，感觉要窒息了不过也是真的好看，从头打到尾超拼，团战，集体英雄主义，比战狼2好看，但是观影体验比战狼2要累，总之就是不错。还有建议不要带小朋友看。 ​		,卡卡说不要拖延了_YS,//weibo.com/1806479977/G3STUn5Kv?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,4,#红海行动# 不是个人英雄的力挽狂澜  而是一队人的互相扶持  即使身处险境战友牺牲没有支援的情况下也咬牙坚持不抛弃不放弃  这种集体主义精神最打动我直击人心的温柔却刚硬如铁为每一位蛟龙捏把汗担心他们随时会牺牲			...展开全文c,Lyudmila7,//weibo.com/3257676934/G3STKzWqD?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,5,		崔秀英用行动告诉大家 倒贴下限？不存在的//@你管我是谁吼:平日里卡姐一个enjoy the show，一个都能引申出无数含义，脑补出无数倒贴的骚丸此刻仿佛集体大脑封闭了真是有趣呢～偏偏就是be，偏偏就是➗，真是好巧啊		,pampersyws,//weibo.com/3538737774/G3R3S7Ls7?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,6,#没脸没皮崔秀英# 臭不要脸也要有个度，B.E之后连logo都直接copy除号真的是让人叹为观止。打着慈善的名号不停copy JSY个人品牌真的是人如其名脸大如饼 ​	,NA,//weibo.com/5063698858/G3SP75NRP?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,7,#红海行动# 又一部令人热血沸腾的爱国主义影片，如果说战狼是个人英雄主义，那这部就是集体英雄主义。 http://t.cn/RyhjKDj ​		,蓝莓-可乐,//weibo.com/1959122595/G3SLYjILz?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,8,http://t.cn/R6cDVzi，今天晚上看了红海行动，真的很赞，没有过分的个人英雄主义，也没有特别强烈的主角光环，但是里面每个人都是观众的焦点，在作战的时候集体感特别强，分工明确，每个人都做好了自己的事，尤其是打破了那些战斗后敌人全死，但是主角们都活了下来的剧 ​			...展开全文c,Du柚稚囡宝Du,//weibo.com/6132926142/G3SLIn40k?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,9,		总结一下这几天最讨厌听到的词：来都来了 大过年的 集体行动 礼尚往来 快叫叔叔 ​		,ThomasMuller25,//weibo.com/3994123253/G3SFMtb8L?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,10,		红海行动！好看！好燃！这次集体迟到10min，有进步 ​		,wddan,//weibo.com/1780634964/G3SEN0YEB?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,11,		这是晚清历史上少有的一次地方督抚统一拒不执行中央政府的集体行动，虽然封疆大吏出于公心，但经此之事，地方官员的独立自治意识有所抬头，也为接下来清政府预备立宪奠定了意识基础。 http://t.cn/RRe3vxl ​		,易隆说历史,//weibo.com/1778328047/G3SEz7uAr?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,12,		的确是为了黄景瑜看了红海行动，蜜汁口音这些年还是没变啊，大海既视感太强了！红海的确比战狼2强，战狼2太过强调个人英雄主义了，而红海更讲集体，那种真实的皮开肉绽让人震撼！唐人街探案2也是很不错的，笑点密集，昊然弟弟的发挥越来越稳了，宝强还是那个没心没肺到让人感觉心疼的唐仁，好期待第三 ​			...展开全文c,我一直都叫Rebacca,//weibo.com/1859962662/G3SEwrKim?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,13,#红海行动[电影]# 和家里一起看了，很真实 ，战争就是这样残酷，没有战狼那样凸显个人主义，更多的是集体的力量！再吃感叹中国军人！超赞 ​		,一只孙嘉阳,//weibo.com/5039990559/G3SDummHK?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,14,		个人春节观影心得：老少幼皆宜的《捉妖记》（特效不错，但剧情可以忽略不计）；老少皆宜的《唐人街探案2》（剧情流畅，尊重智商，忽略掉王宝强略显浮夸的音色效果更佳）；最燃的强推《红海行动》（不同于战狼的个人英雄，这次的主角是一个集体。而且比《湄公河行动》更燃，中国军人雄起[强][强][强]） ​		,圆脸怪模,//weibo.com/5977313237/G3SBj26cr?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,15,		下午一家三口看了红海行动，少有的集体活动，（主要我爸想看，两个人陪着他）。红海行动是一部中国主旋律电影，没有战狼2中一人打一个师的勇猛，也没有太多的爱恨情仇。显现的是军人的配合，责任，使命。战斗场面贯穿始终，穿插的子慢镜头特效还是很好的，就是每次打完都要所有人出现一遍对一遍话。 ​			...展开全文c,2018年那只正在打挺的咸鱼,//weibo.com/3990807004/G3SzU89gp?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,16,		《红海行动》不同于《战狼2》的个人英雄神话，表现的是集体英雄主义，虽然八人对150人未免还是很夸张，不过画面和观感丝毫不输于美国大片。是国产战争片的精品。 ​		,化礼_礼娃,//weibo.com/2501145110/G3SyUqyt3?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,17,#走基层·看变化·乐享寒假#滔滔黄河 巍巍泰山 孔孟之乡 礼仪之邦齐鲁家风在一辈辈人的言传身教中传承过年是一次集体行动，以家族为单位，族谱记录着家族的过去，家风承载着家族的希望。在北方的农村，自2017年施行的“煤改气”政策既解决了人们的取暖问题，又降低了对环境的污染，家家户户都能过一 ​			...展开全文c,奋斗青年刀削木6868,//weibo.com/6474201261/G3SvFch60?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,18,		看了红海行动继顾海这个角色后，再次被黄景瑜的顾顺圈粉。整部电影很燃，人物性格丰满，剧情紧凑。电影中不再讲个人英雄主义，而是集体配合。每个人在营救行动时都有自己的分工，剧情更贴近现实，当然也更残酷。表白每个主演和中国军人总的来说就是两个字——好看 ​		,拉莫斯女票,//weibo.com/2847235022/G3Svna7mU?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,19,		《红海行动》强烈推荐，想二刷感觉比战狼好看，就是讲集体的力量，现在看到张译依然忍不住想到史今，最后，霍思燕到底演了谁 ​		,那呦怎样忄腐妹不腐,//weibo.com/1952959337/G3Spd6uvH?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,20,		《红海行动》非常好，远胜《战狼2》。战狼是一部个人的爽文，红海行动则是一部突出集体力量的战争片，更是反战片。红海行动展示了战争的残酷（优秀的青年牺牲了残疾了）、国家意志的强悍（这个不用多说）。片中的女特战队员和战友一起为了任务和理想生死一线，女记者和助理一起为了事业和正义舍生忘 ​			...展开全文c,招福的花园,//weibo.com/2865435252/G3Sovme0E?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,21,		红海行动好看诶，相比起战狼这个集体精神爱国情怀我吃。结束时特意看了下女演员名字，对林超贤和杜琪峰真是有莫名的好感 ​​​		,樱家大丸子,//weibo.com/1910822761/G3SotyctP?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,22,http://t.cn/R6cDVzi，又一部扬我国威的电影，是一部值得观看的电影。首先取材取自真实故事背景，其次不是炫耀个人英雄主义，而是集体精神，片子的战争场面很有代入感，让人不禁感叹中国军人的威武。看似简单的撤桥，其实都是前线军人用绳命在维护我国公民安全，让我们 ​			...展开全文c,sx漂流,//weibo.com/2684765804/G3SlHjw28?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,23,#红海行动[电影]#啊哈爸爸你好帅，你的眼睛是不是加了放大特效！海军很有钱啊！军舰帅死啦！集体行动太刺激了，这电影演员不需要背台词全程只有掩护我、收到、迫击炮……哈哈哈，我语言匮乏只能用帅帅帅形容。强烈期待空军系列，估计空政也不想提到空军的时候是时光不老我们不散的空天猎吧哈哈哈哈！ ​		,J-dmm-J,//weibo.com/5269466134/G3SfOmHpM?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,24,#红海行动[电影]# 真枪实弹，从头燃到尾实在揪心。集体作战，个个都是实力派。恐袭的蔓延，战争的残酷，哪有什么岁月静好，皆因有人替你负重前行。致敬强大的祖国和一线的军人! 多了一个新年愿望: 世界和平。 ​		,不温柔还有点酷的小姐姐,//weibo.com/5044033713/G3ScRauvr?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,25,#红海行动#是这个贺岁档中我个人很期待的一部片子，真人真事改编，编剧逻辑在线，拍摄剪辑配音出色，节奏感强，138分钟的片子起码100分钟高潮，全程无尿点，不过分煽情，没有尴尬的剧情，没有个人英雄主义，强调集体强调团队，演员们演技很好，张译从《士兵突击》到《我的团长我的团》，他那种憨厚忠诚 ​			...展开全文c,王翎霁,//weibo.com/5168137800/G3Sa7xLUl?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,26,#黄景瑜红海行动# 集体偷顾顺		,大闷lwy,//weibo.com/6182133939/G3zGf12FX?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,27,#电影红海行动# 已经燃爆春节档～饰演狙击手的@Johnny黄景瑜 此番作为男主首次亮相大银幕，将顾顺的傲娇桀骜诠释的很到位，也从骨子里透出了军人的帅气 ​	,NA,//weibo.com/2369581531/G3S3zwNxc?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,28,#电影红海行动#超燃，好看！绝对不输战狼2的片子。如果说战狼是个人英雄主义的爱国片，红海就一定是宣扬集体主义的爱国片。蛟龙突击队，中国的骄傲 ​		,黛茜不是万能的,//weibo.com/1748643743/G3RXtjRpC?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,29,		我喜欢不迟到的人。喜欢不说谎的人。喜欢有真性情的人。我也喜欢说出的话与行动相符的人。喜欢内心有温柔和想象力的人。喜欢对一切持有善意而又有力的人。喜欢内心有价值观态度坚定不屈服于集体的人。喜欢孩子一样容易付出容易受伤容易复原的人。喜欢相信爱和实践爱的人。 ​		,雷神常轶,//weibo.com/5377633028/G3RWwuBxQ?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,30,#红海行动# 吹一下红海行动，确实是拍出了难得的水准！非常真实，个人觉得比战狼二好很多，因为战狼更给我一种漫威大片的感觉，个人英雄主义色彩比较浓厚。红海相比之下从相对客观的角度来刻画撤侨行动，可能更符合国人强调集体行为的传统观念，也更符合我个人审美。最近看过的几个片子对战争场面的描 ​			...展开全文c,蔓烟洛-,//weibo.com/1985289111/G3RQr9Pls?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,31,http://t.cn/R6cDVzi，继湄公河行动之后林超贤再创新作，红海行动，相对于个人英雄主义，红海行动更加侧重于集体行动和团队合作。林超贤是当之无愧的戏疯子，另外从鸡毛飞上天，绣春刀2到红海行动，感觉张译选的戏都不会差到哪里去 ​		,油腿窘Kp1wn17022,//weibo.com/6475392227/G3RNncbqb?refer_flag=1001030103_
集体行动; 2018-02-19; 1; 10,32,		看过《红海行动》，我评： 个人觉得比战狼2好看，不知最终票房会怎么样不是美国式的个人英雄主义，而是更中国式的集体英雄主义 http://t.cn/R0UbDyZ 来自@淘票票 ​		,大松爷,//weibo.com/2235329207/G3RNg3YEA?refer_flag=1001030103_
