query,Post ID,Post Content,nickname,link
示威; 2018-02-19; 1; 10,1,		【佛州枪案受害者母亲呐喊：总统，求你做点什么】18日，佛州枪案受害者家属举行示威，呼吁政府通过控枪法案。中学生们对政客喊话，“你们只有两个选择，与我们一起或者与我们为敌。当你们无所作为的时候，我们正在被杀害”。一位出席示威的受害者母亲，声泪俱下地对特朗普呐喊，“你得做点什么！”		,西乡县检察院,//weibo.com/1717833412/G3PvOab3p?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,2,	  【佛州枪案受害者母亲呐喊：总统，求你做点什么】18日，佛州枪案受害者家属举行示威，呼吁政府通过控枪法案。中学生们对政客喊话，“你们只有两个选择，与我们一起或者与我们为敌。当你们无所作为的时候，我们正在被杀害”。一位出席示威的受害者母亲，声泪俱下地对特朗普呐喊，“你得做点什么！” ​		...展开全文c,NA,//weibo.com/5274645521/G3PHH8GN6?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,3,		【佛州枪案受害者母亲呐喊：总统，求你做点什么】18日，佛州枪案受害者家属举行示威，呼吁政府通过控枪法案。中学生们对政客喊话，“你们只有两个选择，与我们一起或者与我们为敌。当你们无所作为的时候，我们正在被杀害”。一位出席示威的受害者母亲，声泪俱下地对特朗普呐喊，“你得做点什么！” ​			...展开全文c,王志民WZM,//weibo.com/5152941714/G3PGLv4Y3?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,4,		校园枪击案频发 美国学生示威要求修改法令控枪 |校园枪击案... ​		,小甜甜wenjingshuzhai,//weibo.com/5462832802/G3PFekeh8?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,5,		【佛州枪案受害者母亲呐喊：总统，求你做点什么】18日，佛州枪案受害者家属举行示威，呼吁政府通过控枪法案。中学生们对政客喊话，“你们只有两个选择，与我们一起或者与我们为敌。当你们无所作为的时候，我们正在被杀害”。一位出席示威的受害者母亲，声泪俱下地对特朗普呐喊，“你得做点什么！” ​			...展开全文c,环球时报,//weibo.com/1974576991/G3PyG2rAP?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,6,		ji61当地时间11月29日，阿根廷布宜诺斯艾利斯，Alexis Taborda原本是女人，进行了变性手术，怀有8个月的身孕。Karen Bruselario原本是男人，但通过变性手术成为女人。两人在一年前的一场示威活动中认识，目前阿根廷国会通过了两人的婚姻。 ​		,单纯模仿零落,//weibo.com/6437911857/G3Pyxbak0?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,7,		【佛州枪案受害者母亲呐喊：总统，求你做点什么】18日，佛州枪案受害者家属举行示威，呼吁政府通过控枪法案。中学生们对政客喊话，“你们只有两个选择，与我们一起或者与我们为敌。当你们无所作为的时候，我们正在被杀害”。一位出席示威的受害者母亲，声泪俱下地对特朗普呐喊，“你得做点什么！” ​			...展开全文c,大连突发,//weibo.com/1936009242/G3Pwnn0P4?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,8,		【佛州枪案受害者母亲呐喊：总统，求你做点什么】18日，佛州枪案受害者家属举行示威，呼吁政府通过控枪法案。中学生们对政客喊话，“你们只有两个选择，与我们一起或者与我们为敌。当你们无所作为的时候，我们正在被杀害”。一位出席示威的受害者母亲，声泪俱下地对特朗普呐喊，“你得做点什么！” ​			...展开全文c,华商报,//weibo.com/1717833412/G3PvOab3p?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,9,		【乌克兰历史】▪乌克兰纪念尊严革命2014年2月被伤亡的英雄🕯▪️尊严革命已进行三个月，三个月间独立广场一直有示威者和他们帐篷。不过2月18日有人开枪，研究证明了：开枪的狙击手从独立广场最高的楼房“乌克兰酒店”的楼顶瞄准示威者。在两天之内因被扫射而伤亡的示威者数百... 不只有志愿兵，也 ​			...展开全文c,乌克兰驻华大使馆文化中心,//weibo.com/5232271465/G3PsEiN9v?refer_flag=1001030103_
示威; 2018-02-19; 1; 10,10,		眼睛红的//@全圆佑是Le_soleil:（叉腰٩(ˊωˋ*)و）//@howowfeel:示威很可以		,Won啊嘤,//weibo.com//G3ODRaYaN?refer_flag=1001030103_
