query,Post ID,Post Content,nickname,link
集体行动; 2018-02-20; 1; 25,1,		噗彩姐//@BuTaU酱:彩姐这个行动力 都追去平昌了还拿着炮拍 记得以前彩还模仿过牛//@dreamer89143://@Hanyukoko: //@UKNOW-YUZU柚:hhhhh肥秋系到底多少妹子喜欢羽生结弦，该不是平时后台集体追星吧hhhhh		,听soda的频率,//weibo.com/5509421438/G3OvE4mma?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,2,#山本彩# 180219 とくダネ cut  http://t.cn/RRdeJ2q ​	,NA,//weibo.com/3860697421/G3WyMBjLw?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,3,		//@BuTaU酱:彩姐这个行动力 都追去平昌了还拿着炮拍 记得以前彩还模仿过牛//@dreamer89143://@Hanyukoko: //@UKNOW-YUZU柚:hhhhh肥秋系到底多少妹子喜欢羽生结弦，该不是平时后台集体追星吧hhhhh		,蓝色的蘑菇菇菇,//weibo.com/5509421438/G3OvE4mma?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,4,#山本彩# 180219 とくダネ cut  http://t.cn/RRdeJ2q ​	,NA,//weibo.com/2365367085/G3Wy38euG?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,5,		彩姐这个行动力 都追去平昌了还拿着炮拍 记得以前彩还模仿过牛//@dreamer89143://@Hanyukoko: //@UKNOW-YUZU柚:hhhhh肥秋系到底多少妹子喜欢羽生结弦，该不是平时后台集体追星吧hhhhh		,BuTaU酱,//weibo.com/5509421438/G3OvE4mma?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,6,#山本彩# 180219 とくダネ cut  http://t.cn/RRdeJ2q ​	,NA,//weibo.com/5614090009/G3WxSdY5i?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,7,		关于《红海行动》深夜场，现在才躺在床上2018第一场电影个人觉得比战狼好看，全程紧张，特别为中国军人而感到自豪，不个人英雄主义，重集体，很多直击人心的细节，看的又燃又感动。转粉黄景瑜哈哈，嚼口香糖的冷静狙击手，认真的样子真的很帅。太多太多，我的言语无法表达了，文化水平还不行 ​			...展开全文c,-MmmxxX-,//weibo.com/5014213677/G3Uk4nK1W?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,8,		很嗨皮的一天，睡到自然醒，跟兄弟姐妹们在家倒饬个火锅，临时起意去看红海行动。时间没掐好，差点错过片头，6个人集体在影院外快奔➕呲笑，居然让我有种淋漓的赶脚，很肆意，很开心。绝对的好片子，国产大片也能和国外大片相媲美，只是意境不同罢了，从头燃到尾。这会洗完躺床上，边上那个不是看片子 ​			...展开全文c,依小妞儿儿儿,//weibo.com/2121802524/G3UiToJ91?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,9,http://t.cn/R6cDVzi，很好的片子 很震撼 集体精神比个人英雄主义更吸引我 祝票房越来越高 ​		,RakiRika,//weibo.com/5957825351/G3Uil4G5t?refer_flag=1001030103_
集体行动; 2018-02-20; 1; 25,10,		看过《红海行动》，我评： 这是春节档我最想看的一部影片，今天一看，果然没有期待错。这部影片不再是个人英雄主义，他让你看到的是一个集体，突击队的8个人，少了一个都不行。并且，在这部影片里，第一次看到了真正女战士的样子，被佟莉震撼了。当然，庄羽和石头的牺牲 ​			...展开全文c,Mrs_私语,//weibo.com/2324893253/G3Uczx1fq?refer_flag=1001030103_
