query,Post ID,Post Content,nickname,link
示威; 2018-02-20; 1; 25,1,		我小姑示威前，跟调教后女人真是惹不得惹不得 ​		,带时光机的媛菇凉,//weibo.com/3317659325/G432VlWKt?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,2,		我是不是关注点有点不对?堵车我担心的是手机电量的问题，怕忘带充电线，充电速度不够快，堵车就放斜座椅休息一下，哪来这么多经精力集体鸣笛示威???是天气原因无法通行，评论底下bb海南zf，海南人民的是脑子瓦特了，给你送水送吃，tm还留下一地垃圾还骂声一片，我只想送您几个字：cnmlgb，走好，不送		,雁过留声wxh,//weibo.com/1752162633/G3ZFns2Kl?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,3,#海口全力疏导因雾滞留车辆# 海南省省委书记刘赐贵高度重视海口港口受大雾影响旅客滞留情况，要求省市相关部门切实做好交通疏导和服务保障工作，最大限度减少对市民游客出行影响。海南省省长沈晓明作出重要批示：“旅客滞留一事务必高度重视、迅速响应，海口市和交通、交警等主要领导要靠前一线指挥， ​		...展开全文c,NA,//weibo.com/2214012943/G431LBwob?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,4,@海南省交警总队 @海南省人民政府网站 @海口市文明办 我就想知道，鸣笛示威到底有没有人管？是不是这次就准备法不责众了？ ​		,林蔫吧儿,//weibo.com/2032040967/G42RYFCbP?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,5,		【佛罗里达州数千人抗议，呼吁枪支管控】数千名示威群众聚集在离高中枪击案事发地不远处的集会点，呼吁政府修改枪支法案。 RTnews的秒... ​		,RTnews,//weibo.com/6244553417/G42RtArFP?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,6,		42xyz一群人冲到华盛顿大学图书馆抗议示威，却被一名亚裔小哥一句话喝止，顿时鸦雀无声#搞笑幽默##雨过天晴#富二代雨晴... ​		,用户1911504025,//weibo.com/1911504025/G42Qogem1?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,7,		求你们叻！有本事自己买船买飞机跨海过去啊？在居民区集体鸣笛向交警示威有个鸡巴用啊？丢垃圾给环卫工人示威也没用啊！大雾停航又不是人为因素，政府都已经尽心尽力的去做工作叻，为啥还一直骂志愿者，骂咱们海南啊？你想上演大雾版泰克尼克号，就自己买船出海啊，又没人拦你们。真的气叻惹！ ​		,鱼丸粗面超好吃,//weibo.com/2064073053/G42Qcqkyy?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,8,		回复@你觉得辣条好吃吗:断交示威//@你觉得辣条好吃吗:南韩心里还是有点逼数的 网页链接,Justin个Li,//weibo.com/1224685661/G41zPASDB?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,9,	  看了女子3000米接力决赛，慢动作我们没有任何明显犯规却取消了成绩，交接有问题的、阻挡其它队的裁判却看不见，奥运精神到底是什么？中国队短道好样的，依旧是我们的英雄 ！#2018年平昌冬奥会# ​	,NA,//weibo.com/1216735294/G42Oh5MA9?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,10,		回到家告诉你们的朋友，家人，说因大雾天气，你在海口滞留十几个小时，海口人民给你送吃的送喝的，你把垃圾乱丢，随处大小便，还鸣笛示威。让朋友家人看到你多么的英勇机智。这个牛逼可以吹一年。 |海口·海甸 ​		,adsl0529,//weibo.com/3883544899/G42K2DsDx?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,11,		【乌克兰发生反总统游行 数千民众示威要求总统辞职】中新社阿斯塔纳2月19日电 综合消息：数千乌克兰民众当地时间18日在首都基辅市中心示威游行，要求总统波罗申科辞职。示威者主要来自政党“新力量运动”，该党领袖为格鲁吉亚前总统萨卡什维利。分析认为，此次游行或与萨卡什维利日前在基辅被捕后驱逐 ​			...展开全文c,凤凰卫视欧洲台,//weibo.com/1741801024/G42FNDsle?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,12,		百度莆田假医事件，有那么几天，百度上也能搜到最右的图片，都喜欢用这个示威，果然都是一路货色//@Crown_dream:牛逼啊！//@倒吸一口凉屁: 我就纳闷了，你司干嘛想不开呢？ 网页链接,huojunan,//weibo.com/2393831515/G3ZuCzShK?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,13,	  快视频这算是凉透了，凉了凉了，为你点根蜡@快视频 @周鸿祎 ​	,NA,//weibo.com/1791176814/G42AXb1Tv?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,14,		难得空闲时间看看新闻，猛然看见日本安倍又对中国出小动作，就想把在异国生活时看见几桩民间小事写下来。春天的时候陪国内高知建筑考察团去国土交通省座谈，在大门口就碰见抗议安倍政府的示威，百十人的队伍有序地占据门口一侧，高音喇叭狂吼。我们也新鲜狂拍照，示威者发现外国人也更来劲，内心乐得我 ​			...展开全文c,冯老头_6485231457,//weibo.com/6485231457/G42AvDg1V?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,15,		中学生白宫外卧地示威，呼吁国会严格控枪 - 时差视频的秒拍视频 时差视频的... ​		,AliceSakuya,//weibo.com/5529164967/G41SmcaN1?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,16,		昔日向我示威的我的欢儿 ​		,阿孑zz,//weibo.com/6473356445/G41RJdnlT?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,17,		中环三剑客 中银 花旗和工行大厦 都过了20年了 轮们还是坚韧不拔在最繁华的地角示威，信仰的力量太强大了 |香港特别行... ​		,imLaoLiu,//weibo.com/1451062382/G41Qtv0IG?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,18,		一台实用性比较强的笔记本电脑，上网本随我征战四方（也就大学和高中而已）最近频繁抗议死机示威,小豆豆的谍者洵喵喵喵,//weibo.com/5859973320/G3JhDkLMx?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,19,	  评论说出你想买的东西，凡10000以内，我包买，想自己买，叔打10000给他。21号抽这位小幸运… @微博抽奖平台 ​	,NA,//weibo.com/5416724367/G41O4ArgZ?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,20,		【中学生于白宫外卧地示威，呼吁国会严格控枪】14日，美国佛罗里达州一所高中发生17死、14伤的枪击惨案后，控枪再次成为全美民众热烈讨论的话题。19日，许多高中生聚集到白宫外面呐喊示威，呼吁国会采取行动，通过立法遏制愈演愈烈的校园枪击暴力。@时差视频 时差视频的... ​​​		,从宇宙黑洞飞出火凤凰,//weibo.com/5586933121/G41HVEOGE?refer_flag=1001030103_
