query,Post ID,Post Content,nickname,link
示威; 2018-02-20; 1; 25,1,		中学生白宫外卧地示威，呼吁国会严格控枪时差视频的...（上#秒拍#看我的最新短视频，下载秒拍->网页链接） ​		,lady故笙诉离歌,//weibo.com/5842584970/G42Aq2dxv?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,2,		一个人对你发脾气，表面是在示威，其实是在求助。 ​		,骑蚊子看唱本,//weibo.com/6270408824/G42viFeln?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,3,		【俄罗斯爆发全国反普京示威 300余人被捕】2018俄罗斯大选将于今年3月18日举行，而反对派领袖纳瓦尼被当局禁止参选。1月28日，纳瓦尼在俄罗斯全国超过100个城市及市镇发起示威，数以千计的俄罗斯人手持标语走上街头。警方随后拘捕纳瓦尼，但目前他已获释。ABC新闻报道称，示威期间还有300余人被捕。 ​			...展开全文c,度日如年年年scuba,//weibo.com/6140718460/G42uN61XB?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,4,#黔城视野# 佛罗里达州一所高中发生17死的枪击案后，控枪再次成为讨论的话题。19日，许多高中生聚集到白宫外面呐喊示威，呼吁国会采取行动遏制校园枪击暴力。中学生白宫... ​		,黔城视界,//weibo.com/5794562790/G42sC2r11?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,5,		美国双航母向中国示威 中方霸气回应派10艘来南海也没用！ 西瓜视频 网页链接 ​		,用户646386463838355,//weibo.com/6463838355/G42kYjvR6?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,6,#电影红海行动#乌克兰示威者“血洗”欧元!当地时间2014年2月3日，乌克兰基辅，乌克兰民主联盟成员及其他活动家在德意志银行前集会，要求这家银行停止与乌总统维克托·亚努科维奇家族之间的合作。 ​		,不想长大de世界,//weibo.com/5966790966/G42dLh95z?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,7,		一个人对你发脾气、表面是在示威、其实是在求助 、主动吵架的那个人很凶、但是她们心里一定也很疼～ ​		,Away洁宝儿,//weibo.com/2018676357/G42cZ7o48?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,8,		美国双航母向中国示威 中方霸气回应派10艘来南海也没用！ 你狗日的美国人不要太猖狂可耻敢来跟中国s示威你美国真不要脸的美国老中国，以尽狗日的美国人你十搜航母中国也让你狗日的美国航母全部跟击沉不信就试试看 网页链接 ​		,大江南北002,//weibo.com/6426233010/G42701om1?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,9,		反杜特尔特视频：菲律宾民众举行反总统示威 杜特尔特变身“恶龙”遭焚烧 网页链接 ​		,鬼怎么迷了我的心窍,//weibo.com/3151110784/G426mESuY?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,10,		中学生白宫外卧地示威，呼吁国会严格控枪 - 时差视频的秒拍视频 时差视频的... ​		,AliceSakuya,//weibo.com/5529164967/G41SmcaN1?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,11,		昔日向我示威的我的欢儿 ​		,阿孑zz,//weibo.com/6473356445/G41RJdnlT?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,12,		中环三剑客 中银 花旗和工行大厦 都过了20年了 轮们还是坚韧不拔在最繁华的地角示威，信仰的力量太强大了 |香港特别行... ​		,imLaoLiu,//weibo.com/1451062382/G41Qtv0IG?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,13,		一台实用性比较强的笔记本电脑，上网本随我征战四方（也就大学和高中而已）最近频繁抗议死机示威,小豆豆的谍者洵喵喵喵,//weibo.com/5859973320/G3JhDkLMx?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,14,	  评论说出你想买的东西，凡10000以内，我包买，想自己买，叔打10000给他。21号抽这位小幸运… @微博抽奖平台 ​	,NA,//weibo.com/5416724367/G41O4ArgZ?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,15,		【中学生于白宫外卧地示威，呼吁国会严格控枪】14日，美国佛罗里达州一所高中发生17死、14伤的枪击惨案后，控枪再次成为全美民众热烈讨论的话题。19日，许多高中生聚集到白宫外面呐喊示威，呼吁国会采取行动，通过立法遏制愈演愈烈的校园枪击暴力。@时差视频 时差视频的... ​​​		,从宇宙黑洞飞出火凤凰,//weibo.com/5586933121/G41HVEOGE?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,16,		【中学生于白宫外卧地示威，呼吁国会严格控枪】14日，美国佛罗里达州一所高中发生17死、14伤的枪击惨案后，控枪再次成为全美民众热烈讨论的话题。19日，许多高中生聚集到白宫外面呐喊示威，呼吁国会采取行动，通过立法遏制愈演愈烈的校园枪击暴力。 时差视频的... ​​​		,宿迁同城会,//weibo.com/3042809437/G41FlvU00?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,17,		我发现我教育孩子的方法总是和一些权威倡导的理念背道而驰。比如搞不定小孩的时候就会诱导她:“现在乖乖听话，明天我会买你喜欢的巧克力/冰激凌/玩具等等”……虽然有效，但这就是不太好的“交易式沟通”。再就是情绪来了我也会发脾气，动手打两下来示威一下主权。这就是一大一小独处的时候，大人动 ​			...展开全文c,西卡酱,//weibo.com/1750330263/G41BF8UJA?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,18,		【中学生于白宫外卧地示威，呼吁国会严格控枪】14日，美国佛罗里达州一所高中发生17死、14伤的枪击惨案后，控枪再次成为全美民众热烈讨论的话题。19日，许多高中生聚集到白宫外面呐喊示威，呼吁国会采取行动，通过立法遏制愈演愈烈的校园枪击暴力。 时差视频的... ​		,时差视频,//weibo.com/6002842109/G41zznuex?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,19,		自由民主国度的示威也是别具一格，问题是酱紫有个卵用？拿枪干丫的啊,时事评论之忽悠9527号,//weibo.com/1887344341/G41eMbnPi?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,20,	  【美国“总统日”，百名青少年在白宫外“躺尸”】美国佛罗里达州校园枪击案发生近一周后，约百名青少年在本周一（19日）美国“总统日”当天于白宫外“躺尸”，呼吁政府出台更为严格的枪控法案。一个被称为青少年枪支改革的组织策划了这场示威活动，他们找到了17名青少年，这17人在白宫外面横躺了3分钟 ​		...展开全文c,NA,//weibo.com/1493308137/G41xj1gON?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,21,		　【7名前港警穿囚衣分送三间监狱服刑】香港7名前警员因在2014年“占中”清场期间殴打非法集会示威者曾健超，17日被判全部入狱2年，不可缓刑，近日，七人在惩教署人员押解下，身穿囚衣登上囚车，前往所分配的监狱　网页链接 ​		,兴奋fffd_89,//weibo.com/6448727898/G41uaCRIT?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,22,		你们这不是自驾游，你们这是自杀游！有旅行团你不跟团玩儿，省心省力！挤在市区，还集体按喇叭示威！滚出海南！海南不欢迎你们这些蝗虫！！！ ​		,benny吴彬,//weibo.com/5641281863/G41t5bXu9?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,23,		中国队被判罚？？？？！！！！要点脸么！！！！！裁判是专业的么……真是无语了……确定这是正式的国际赛事么？？？？中国代表队还不如罢赛示威得了……真是日了狗了……#2018年平昌冬季奥运会# 啥玩意儿啊办的……就是个笑话…… ​		,MO-V-MO,//weibo.com/1830023042/G41pbtWmN?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,24,		美国人民有枪也不敢造反，只敢示威,李政1222955747,//weibo.com/1887344341/G41eMbnPi?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,25,	  【美国“总统日”，百名青少年在白宫外“躺尸”】美国佛罗里达州校园枪击案发生近一周后，约百名青少年在本周一（19日）美国“总统日”当天于白宫外“躺尸”，呼吁政府出台更为严格的枪控法案。一个被称为青少年枪支改革的组织策划了这场示威活动，他们找到了17名青少年，这17人在白宫外面横躺了3分钟 ​		...展开全文c,NA,//weibo.com/2450208007/G41jxB0Eg?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,26,		【雾大怕你死停航，你还特么鸣笛示威】因为大雾外地车辆滞留海口，把街道都占满了，本地居民不得不绕道而行，甚至有家不能回，却没有半句怨言，还投奔现场充当自愿者，为滞留人员送吃送喝。最后，滞留路上的车辆却集体鸣笛以示“抗议”，扰得周边居民无法正常生活。 海南微时代... ​		,智敏HN,//weibo.com/2117640520/G41j2CAJ5?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,27,		【美国“总统日”，百名青少年在白宫外“躺尸”】美国佛罗里达州校园枪击案发生近一周后，约百名青少年在本周一（19日）美国“总统日”当天于白宫外“躺尸”，呼吁政府出台更为严格的枪控法案。一个被称为青少年枪支改革的组织策划了这场示威活动，他们找到了17名青少年，这17人在白宫外面横躺了3分钟 ​			...展开全文c,观察者网,//weibo.com/1887344341/G41eMbnPi?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,28,		【佛州枪手上庭全程低头 抗议者白宫外平躺示威】（美国中文网） 四月网的秒... ​		,四月网,//weibo.com/2001369965/G41cChqD6?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,29,		品品sesderma这位小编道歉声明下的评论，还觉得自己可委屈呢，还谢谢宝贝，自己找水军再自己谢谢是为向消费者示威吗？谁给你的脸呢，普天之下皆你妈了，上岗培训过吗？#sesderma# ​		,哈哈哈哈哈哈哈哈杰西卡O_o,//weibo.com/3200606927/G417B75KF?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,30,		【百名青少年白宫外“躺尸” 要求政府出台更严枪控法】美国佛罗里达州校园枪击案发生近一周后，约百名青少年在本周一（2月19日）美国“总统日”当天于白宫外“躺尸”，呼吁政府出台更为严格的枪控法案。一个被称为青少年枪支改革（Teens for Gun Reform）的组织策划了这场示威活动，他们找到了17名青少 ​			...展开全文c,凤凰卫视欧洲台,//weibo.com/1741801024/G417ob8By?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,31,		美国多地发生老百姓示威……工友你帮助我？吊动一组工作人员和地方部门工作人员按照以前一样…… ​		,爱国和平联盟,//weibo.com/5603299626/G416rFIHB?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,32,		调侃和玩笑只是调味剂，不要让它成为要挟和示威的工具。温暖就像牛肉大米饭，主食才是持续活下去的能量。 ​		,怪咖蜀黍803,//weibo.com/5994609384/G413rqN2H?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,33,		豆豆在车里不停的叫唤，我只要一摸她的头就会乖巧下来。只养了她两天，却觉得她长大了许多，会上下楼梯了，会去挑衅“大哥了”，还会对陌生人示威了。家里有个小牵挂，回家会更加期待了吧。 ​		,潘先森的小姑凉,//weibo.com/5516603955/G40YuuEfj?refer_flag=1001030103_
示威; 2018-02-20; 1; 25,34,		今天给爪子洗了澡，在浴室大声哀嚎，但是比上次洗澡好多了，上次简直是逃命似的。洗澡的时候那么生气也没有乱抓乱咬，洗完梳毛的时候示威似的往我手臂咬一口。是有多讨厌疏毛啊你！洗完澡整个喵都是香香白白的大可爱！ ​		,爪子and橘子喵生日常,//weibo.com/3517671963/G40PGF6uk?refer_flag=1001030103_
